log_PAX	DateOfDeparture	Holiday_cleaned	Weekday	WeeksToDeparture	std_wtd	Departure	Arrival	Month	Day	Year
11.1693	2012-04-29	Regular	Sunday	10.05	6.84009	ORD	PHL	4	29	2012
12.4829	2012-07-25	Regular	Wednesday	13.08	9.23273	ORD	DFW	7	25	2012
12.4549	2012-06-26	Regular	Tuesday	10.2857	6.61924	BOS	ORD	6	26	2012
10.7402	2013-01-05	Regular	Saturday	14.1071	8.91249	LAX	ATL	1	5	2013
12.2282	2012-09-14	Regular	Friday	18.1892	12.2607	LAS	LAX	9	14	2012
10.2597	2011-11-06	Regular	Sunday	10.5909	8.18628	ATL	MSP	11	6	2011
11.3389	2011-10-12	Regular	Wednesday	13.4231	8.92714	LAS	SFO	10	12	2011
8.73206	2012-02-04	Regular	Saturday	7.28571	5.22462	ORD	DTW	2	4	2012
12.9595	2012-10-19	Regular	Friday	16.7188	12.3686	LAX	SFO	10	19	2012
9.8051	2011-09-03	Labor Day Weekend	Saturday	11.6538	7.77145	JFK	MCO	9	3	2011
10.4271	2012-07-11	Regular	Wednesday	12.6	8.16497	DEN	LAS	7	11	2012
10.4547	2012-10-30	Regular	Tuesday	11.0909	7.60895	ORD	PHX	10	30	2012
10.2367	2013-02-17	Regular	Sunday	8.6875	7.00208	CLT	LGA	2	17	2013
10.8543	2012-08-08	Regular	Wednesday	10.6316	8.1664	ATL	EWR	8	8	2012
11.9548	2012-10-01	Regular	Monday	8.16667	6.26146	PHL	ATL	10	1	2012
10.7225	2012-10-02	Regular	Tuesday	19.4722	14.0275	JFK	LAS	10	2	2012
10.7867	2012-07-24	Regular	Tuesday	11.619	9.35669	ATL	DEN	7	24	2012
12.1745	2012-01-17	Regular	Tuesday	10.4	7.43675	DFW	ORD	1	17	2012
10.9618	2012-01-10	Regular	Tuesday	8.23529	5.47185	BOS	EWR	1	10	2012
11.1599	2012-09-16	Regular	Sunday	12.5417	9.92134	ATL	BOS	9	16	2012
10.7519	2012-06-09	Regular	Saturday	15.9355	10.5354	JFK	LAS	6	9	2012
10.1419	2011-11-01	Regular	Tuesday	11.7727	8.51851	JFK	MCO	11	1	2011
11.1552	2012-03-28	Regular	Wednesday	12.7143	10.8404	ORD	DTW	3	28	2012
11.3644	2011-12-06	Regular	Tuesday	9.5	9.41153	BOS	ATL	12	6	2011
11.3389	2012-10-02	Regular	Tuesday	10.0556	9.92603	DTW	ORD	10	2	2012
10.6743	2012-08-17	Regular	Friday	12.4231	9.26574	ATL	MIA	8	17	2012
10.6498	2012-09-22	Regular	Saturday	14.1111	10.8285	LAX	ATL	9	22	2012
10.4061	2011-11-04	Regular	Friday	12	9.94429	CLT	ATL	11	4	2011
10.9774	2011-09-09	Regular	Friday	9.31579	6.12874	DTW	LGA	9	9	2011
12.3929	2013-02-22	Regular	Friday	9.65	7.99523	ATL	LGA	2	22	2013
11.5562	2011-11-17	Regular	Thursday	9.5	5.91608	DFW	SFO	11	17	2011
11.5751	2012-01-19	Regular	Thursday	8.57143	9.67721	ORD	DTW	1	19	2012
10.9826	2012-07-10	Regular	Tuesday	10.4783	7.46428	MSP	ATL	7	10	2012
11.4787	2012-11-09	Regular	Friday	14.7308	11.4177	LGA	MIA	11	9	2012
10.3777	2012-02-10	Regular	Friday	9.57895	6.36235	PHL	MCO	2	10	2012
10.2213	2012-04-08	Western Easter	Sunday	10.0588	8.12766	DFW	DEN	4	8	2012
11.0486	2012-12-12	Regular	Wednesday	8	5.04975	BOS	SFO	12	12	2012
9.09212	2012-07-04	4th of July	Wednesday	9.76471	8.59163	LAS	DFW	7	4	2012
10.3123	2012-10-27	Regular	Saturday	9.63158	6.84114	ATL	PHL	10	27	2012
10.6312	2011-10-18	Regular	Tuesday	14.2692	9.8369	JFK	MIA	10	18	2011
10.0674	2012-03-04	Regular	Sunday	4	2.73861	LGA	BOS	3	4	2012
11.616	2012-06-23	Regular	Saturday	10.55	7.85041	ORD	BOS	6	23	2012
11.1505	2012-10-05	Regular	Friday	9	5.62731	BOS	PHL	10	5	2012
10.0926	2012-01-02	Regular	Monday	15.7857	10.4078	LAS	ORD	1	2	2012
10.4201	2011-09-29	Regular	Thursday	14.4839	9.63283	MCO	EWR	9	29	2011
9.84356	2011-11-27	Regular	Sunday	8.05882	5.15353	PHL	DFW	11	27	2011
11.7128	2012-01-12	Regular	Thursday	14.9333	11.1198	LAX	LAS	1	12	2012
11.1832	2011-09-30	Regular	Friday	8.94444	6.10181	DEN	PHX	9	30	2011
11.287	2012-01-30	Regular	Monday	13.4231	11.332	LAX	ATL	1	30	2012
11.7746	2012-05-24	Regular	Thursday	12.625	9.27274	SFO	DFW	5	24	2012
10.4683	2012-03-28	Regular	Wednesday	11.2727	7.65433	MIA	JFK	3	28	2012
11.2291	2012-06-01	Regular	Friday	12.375	8.49456	SFO	DEN	6	1	2012
10.4615	2012-01-04	Regular	Wednesday	13.3704	10.4039	LAX	EWR	1	4	2012
11.4305	2012-03-19	Regular	Monday	10.5238	8.57099	ORD	LAS	3	19	2012
9.98109	2012-01-01	New Year's Day	Sunday	11.0435	8.79296	LAS	DEN	1	1	2012
11.5256	2012-08-20	Regular	Monday	12.48	8.01623	DEN	ORD	8	20	2012
11.1075	2013-02-13	Regular	Wednesday	7.07692	5.76573	DTW	ORD	2	13	2013
11.5975	2011-10-19	Regular	Wednesday	11	7.73305	SFO	SEA	10	19	2011
10.182	2012-02-01	Regular	Wednesday	10.1053	7.60771	LAS	DFW	2	1	2012
9.49972	2013-02-09	Regular	Saturday	7.63636	7.96584	CLT	LGA	2	9	2013
9.93636	2011-12-08	Regular	Thursday	13.64	9.86948	JFK	MCO	12	8	2011
10.6436	2013-01-06	Regular	Sunday	7.5625	4.87126	EWR	ORD	1	6	2013
11.8442	2011-10-27	Regular	Thursday	11.88	8.23266	LAX	ATL	10	27	2011
10.182	2012-09-09	Regular	Sunday	14.3448	11.0041	MIA	ATL	9	9	2012
10.0161	2012-10-07	Regular	Sunday	7.4	5.32917	ATL	DTW	10	7	2012
11.4507	2012-05-31	Regular	Thursday	10.619	6.9172	SFO	SEA	5	31	2012
10.5742	2012-04-24	Regular	Tuesday	10	7.5351	MSP	ATL	4	24	2012
11.674	2012-10-05	Regular	Friday	12.36	9.55196	SFO	EWR	10	5	2012
10.9355	2012-04-07	Regular	Saturday	12.875	9.66082	LGA	ORD	4	7	2012
11.3045	2012-12-20	Regular	Thursday	15.0741	11.3304	BOS	ORD	12	20	2012
9.87189	2012-07-21	Regular	Saturday	17.1	12.6064	MIA	JFK	7	21	2012
11.8014	2012-07-12	Regular	Thursday	12.04	8.98369	SEA	SFO	7	12	2012
12.6102	2012-10-03	Regular	Wednesday	10.25	10.0361	MSP	ORD	10	3	2012
11.0978	2012-09-13	Regular	Thursday	9.47368	6.70297	DEN	MSP	9	13	2012
11.1505	2013-02-20	Regular	Wednesday	10.9091	8.37177	PHX	DEN	2	20	2013
10.9302	2011-12-22	Regular	Thursday	12.6957	9.38294	SFO	SEA	12	22	2011
9.06343	2012-01-07	Regular	Saturday	8.88235	6.63214	ORD	EWR	1	7	2012
11.927	2012-09-07	Regular	Friday	15.931	11.3482	LAX	DFW	9	7	2012
10.3343	2012-04-03	Regular	Tuesday	13.7857	10.4433	JFK	LAS	4	3	2012
11.1457	2012-07-22	Regular	Sunday	13.6296	9.09416	SFO	BOS	7	22	2012
11.7163	2012-11-12	Regular	Monday	10.3	7.17525	DFW	DEN	11	12	2012
11.2605	2012-08-01	Regular	Wednesday	12.9583	11.5212	DEN	SFO	8	1	2012
10.5806	2012-12-01	Regular	Saturday	13.1364	12.0882	ATL	MCO	12	1	2012
10.4887	2011-12-15	Regular	Thursday	16.4286	12.4883	MCO	EWR	12	15	2011
10.6061	2011-12-29	Regular	Thursday	12.6957	9.93815	SFO	SEA	12	29	2011
10.4131	2012-05-12	Regular	Saturday	12.3913	8.8098	EWR	MCO	5	12	2012
11.841	2013-02-11	Regular	Monday	7.875	7.16357	PHL	ATL	2	11	2013
11.5901	2012-08-01	Regular	Wednesday	14.5172	9.32976	SEA	SFO	8	1	2012
12.1275	2012-11-25	Regular	Sunday	17.0909	11.1113	JFK	SFO	11	25	2012
10.0074	2011-09-03	Labor Day Weekend	Saturday	10.9048	7.60858	DFW	DEN	9	3	2011
11.7847	2012-11-27	Regular	Tuesday	14.0417	11.6823	LAX	ORD	11	27	2012
11.0783	2012-09-12	Regular	Wednesday	11.1	8.02562	MSP	DEN	9	12	2012
11.0083	2013-01-08	Regular	Tuesday	12.84	8.73537	LAX	ATL	1	8	2013
12.8086	2012-05-15	Regular	Tuesday	14.0769	12.4897	SFO	LAX	5	15	2012
12.1219	2012-09-14	Regular	Friday	10.4	7.80958	ORD	PHL	9	14	2012
9.59995	2011-12-30	Regular	Friday	11	8.58116	DEN	MSP	12	30	2011
11.6668	2012-03-06	Regular	Tuesday	10.3158	7.94462	SFO	ORD	3	6	2012
11.2605	2012-02-06	Regular	Monday	9.05882	7.26697	SFO	DFW	2	6	2012
10.8763	2013-01-11	Regular	Friday	6.71429	4.49664	EWR	ORD	1	11	2013
11.0978	2012-09-13	Regular	Thursday	16.6897	12.5303	ORD	LAS	9	13	2012
8.95938	2011-11-19	Regular	Saturday	4	2.73861	LGA	BOS	11	19	2011
10.0334	2012-08-08	Regular	Wednesday	11.5217	9.27788	LAS	DEN	8	8	2012
11.0486	2012-02-23	Regular	Thursday	9.11765	6.80884	DEN	SFO	2	23	2012
10.8543	2011-11-28	Regular	Monday	11.0455	7.54338	ORD	LAS	11	28	2011
12.5753	2011-09-27	Regular	Tuesday	10.6522	7.87752	LGA	ATL	9	27	2011
12.2856	2011-12-16	Regular	Friday	16.2581	10.9726	ORD	LAX	12	16	2011
12.7694	2012-12-18	Regular	Tuesday	5.91667	4.27377	BOS	LGA	12	18	2012
8.92856	2013-01-26	Regular	Saturday	7.86667	6.13964	ORD	DTW	1	26	2013
9.9899	2013-03-04	Regular	Monday	11.2	8.51377	DFW	LAX	3	4	2013
7.4045	2011-12-25	Christmas Day	Sunday	7.42857	6.52468	ATL	BOS	12	25	2011
9.2425	2013-01-19	Regular	Saturday	10.8947	9.90451	DEN	DFW	1	19	2013
11.1971	2013-02-01	Regular	Friday	7.8125	5.30684	ATL	EWR	2	1	2013
11.8956	2013-01-14	Regular	Monday	10.9	9.15308	ORD	BOS	1	14	2013
10.7046	2011-12-28	Regular	Wednesday	12.28	7.82901	ATL	LAX	12	28	2011
10.998	2012-08-23	Regular	Thursday	14.8214	10.6669	DEN	SEA	8	23	2012
10.656	2012-11-05	Regular	Monday	9.6	8.64209	PHL	DFW	11	5	2012
11.5751	2012-08-20	Regular	Monday	11.0526	8.72082	ATL	BOS	8	20	2012
12.9325	2011-09-19	Regular	Monday	11.8182	8.16868	DFW	ORD	9	19	2011
9.54493	2012-02-12	Regular	Sunday	5.18182	5.03623	BOS	LGA	2	12	2012
11.2154	2011-12-12	Regular	Monday	11.2381	8.16642	SFO	EWR	12	12	2011
9.89979	2013-01-13	Regular	Sunday	10.5238	6.96864	DTW	ATL	1	13	2013
10.587	2012-08-01	Regular	Wednesday	12.7308	8.08731	LAX	IAH	8	1	2012
11.0783	2011-12-10	Regular	Saturday	16.9062	11.383	LAX	DFW	12	10	2011
11.1599	2012-11-16	Regular	Friday	15.4667	10.278	MCO	EWR	11	16	2012
8.58853	2011-12-18	Regular	Sunday	4.6	3.20416	LGA	BOS	12	18	2011
11.8701	2012-09-30	Regular	Sunday	16.2188	12.1728	SFO	ORD	9	30	2012
12.6359	2012-05-10	Regular	Thursday	15.1154	12.4333	SFO	JFK	5	10	2012
11.7023	2012-01-06	Regular	Friday	9.41176	9.34785	LGA	ATL	1	6	2012
11.5062	2011-11-13	Regular	Sunday	10.6	7.70782	LAX	ATL	11	13	2011
11.2245	2012-10-28	Regular	Sunday	14.2333	9.9609	LAX	SEA	10	28	2012
9.59995	2012-04-07	Regular	Saturday	11.5	10.0342	SFO	DFW	4	7	2012
10.7867	2013-02-27	Regular	Wednesday	6.73333	5.53517	ORD	DEN	2	27	2013
10.9878	2012-04-13	Regular	Friday	11.2105	10.7939	ATL	EWR	4	13	2012
11.3347	2012-01-12	Regular	Thursday	11.5909	9.76222	MCO	EWR	1	12	2012
9.84356	2011-12-03	Regular	Saturday	8.3125	6.55966	ORD	DTW	12	3	2011
12.0388	2012-02-23	Regular	Thursday	7.2	4.81367	PHL	ORD	2	23	2012
11.1315	2011-11-19	Regular	Saturday	12.5385	8.95424	ATL	LAX	11	19	2011
10.9671	2012-11-25	Regular	Sunday	8.9	6.30706	DFW	ATL	11	25	2012
11.6234	2013-01-22	Regular	Tuesday	13.4583	11.9163	LAX	DFW	1	22	2013
10.0505	2012-02-01	Regular	Wednesday	10.5	7.4091	LAS	DEN	2	1	2012
10.6986	2012-10-14	Regular	Sunday	9.90476	7.77756	SEA	DEN	10	14	2012
11.2471	2012-01-03	Regular	Tuesday	12.2609	9.42539	ATL	PHL	1	3	2012
9.6322	2012-03-31	Regular	Saturday	10.65	7.8892	ATL	DTW	3	31	2012
10.5286	2012-04-06	Regular	Friday	12.3636	9.62905	DFW	SFO	4	6	2012
10.7519	2012-02-26	Regular	Sunday	11.1	8.63835	ORD	IAH	2	26	2012
10.9929	2011-11-22	Regular	Tuesday	12.2174	9.14508	CLT	LGA	11	22	2011
11.4588	2012-04-01	Regular	Sunday	11.6667	9.47804	ORD	SFO	4	1	2012
10.3777	2012-12-16	Regular	Sunday	11	8.18535	SFO	DEN	12	16	2012
11.4905	2012-10-16	Regular	Tuesday	8.88235	6.66035	LGA	CLT	10	16	2012
11.605	2011-09-19	Regular	Monday	10.9545	7.31259	SFO	SEA	9	19	2011
12.2933	2012-07-16	Regular	Monday	11.4783	7.50678	ORD	EWR	7	16	2012
11.8924	2012-03-04	Regular	Sunday	11.75	9.32155	ORD	SFO	3	4	2012
9.18921	2012-12-24	Christmas Eve	Monday	11.1579	7.69028	ORD	IAH	12	24	2012
11.541	2012-11-08	Regular	Thursday	9.44444	6.98925	ATL	LAX	11	8	2012
10.8152	2012-07-29	Regular	Sunday	13.3214	9.55318	LAS	ORD	7	29	2012
10.3633	2013-02-08	Regular	Friday	9.94444	7.98876	DEN	ATL	2	8	2013
13.75	2011-09-12	Regular	Monday	11.2083	7.95629	LGA	ORD	9	12	2011
11.7678	2012-03-23	Regular	Friday	8.41176	5.7234	LAS	ORD	3	23	2012
11.141	2012-06-20	Regular	Wednesday	11.1364	7.89994	LAX	BOS	6	20	2012
10.6187	2013-02-19	Regular	Tuesday	12.0476	8.49398	MIA	ATL	2	19	2013
11.7058	2012-05-02	Regular	Wednesday	12	9.38547	LAX	ATL	5	2	2012
9.54493	2012-07-02	Regular	Monday	9.89474	7.25637	ORD	IAH	7	2	2012
9.9899	2012-08-04	Regular	Saturday	12.2273	10.2024	DTW	ATL	8	4	2012
11.3218	2011-09-15	Regular	Thursday	9.44444	6.78426	MSP	DEN	9	15	2011
11.3218	2012-03-14	Regular	Wednesday	14.25	11.3798	DEN	SFO	3	14	2012
9.10631	2012-09-29	Regular	Saturday	11.45	9.23651	EWR	BOS	9	29	2012
10.9088	2012-11-08	Regular	Thursday	11.7368	11.9156	PHX	ORD	11	8	2012
10.5087	2012-07-10	Regular	Tuesday	13.5	8.22598	LAS	JFK	7	10	2012
9.79536	2012-08-28	Regular	Tuesday	14.3571	9.38168	JFK	MCO	8	28	2012
9.85305	2012-11-06	Regular	Tuesday	10.4211	8.72618	LAS	ORD	11	6	2012
10.5997	2012-07-15	Regular	Sunday	10	6.99624	DTW	ORD	7	15	2012
9.99868	2011-10-22	Regular	Saturday	11.7917	8.86115	ATL	DTW	10	22	2011
10.6498	2012-11-30	Regular	Friday	14.069	10.368	SFO	LAS	11	30	2012
9.87189	2011-11-20	Regular	Sunday	9.38889	6.93787	DEN	MSP	11	20	2011
11.0285	2012-11-04	Regular	Sunday	16.3333	11.4173	EWR	MCO	11	4	2012
10.229	2012-05-30	Regular	Wednesday	11.8077	8.0001	DEN	LAS	5	30	2012
10.0074	2012-07-04	4th of July	Wednesday	12.8333	9.59921	DEN	LAX	7	4	2012
10.6621	2011-10-31	Regular	Monday	8.3125	6.67052	DTW	LGA	10	31	2011
11.4944	2012-09-21	Regular	Friday	10.9444	9.43381	DTW	ORD	9	21	2012
10.7284	2012-07-28	Regular	Saturday	11.4167	8.48485	DTW	ATL	7	28	2012
12.0794	2011-09-23	Regular	Friday	13.0769	8.60197	ATL	BOS	9	23	2011
8.94403	2012-12-22	Regular	Saturday	11.9091	8.97037	DTW	ORD	12	22	2012
11.1219	2012-05-18	Regular	Friday	9.11765	7.80931	IAH	ORD	5	18	2012
11.141	2012-03-25	Regular	Sunday	12.2917	8.71021	MCO	EWR	3	25	2012
9.21604	2011-11-24	Thanksgiving Day	Thursday	10.1667	9.2307	EWR	ATL	11	24	2011
11.2245	2012-04-13	Regular	Friday	8	7.99038	DFW	DEN	4	13	2012
11.1832	2012-07-27	Regular	Friday	13.3077	9.05878	SEA	DEN	7	27	2012
9.70535	2011-12-28	Regular	Wednesday	9.85	6.49109	LAS	DEN	12	28	2011
11.2914	2012-05-23	Regular	Wednesday	7.77778	5.69371	EWR	ATL	5	23	2012
10.1661	2011-10-02	Regular	Sunday	7.88889	5.77916	MSP	ATL	10	2	2011
10.998	2012-11-29	Regular	Thursday	6.07692	4.03033	DEN	ORD	11	29	2012
11.2516	2012-11-09	Regular	Friday	10.8235	10.6139	ATL	DTW	11	9	2012
9.85305	2012-09-01	Labor Day Weekend	Saturday	11.4545	7.99242	ATL	PHL	9	1	2012
9.74589	2012-12-25	Christmas Day	Tuesday	9.94444	9.59456	EWR	LAX	12	25	2012
10.3777	2012-10-07	Regular	Sunday	13.5	9.97824	DEN	SEA	10	7	2012
10.4547	2012-08-18	Regular	Saturday	11	7.19788	ORD	PHL	8	18	2012
11.5256	2011-10-17	Regular	Monday	14.1852	9.53147	BOS	LAX	10	17	2011
9.73584	2011-09-24	Regular	Saturday	12.3913	8.64838	PHX	DEN	9	24	2011
11.0235	2012-03-04	Regular	Sunday	13.25	12.0214	LAS	ORD	3	4	2012
12.0211	2011-11-16	Regular	Wednesday	8.5	6.46013	PHL	ORD	11	16	2011
10.7461	2012-10-14	Regular	Sunday	9.11111	8.81769	ATL	EWR	10	14	2012
11.2516	2013-01-22	Regular	Tuesday	8.64706	6.21431	BOS	SFO	1	22	2013
9.97223	2012-09-19	Regular	Wednesday	11.65	10.7668	LAX	IAH	9	19	2012
10.2899	2012-01-14	Regular	Saturday	14.2593	9.93669	LGA	MIA	1	14	2012
10.2057	2012-05-25	Regular	Friday	9.63158	7.06486	ATL	CLT	5	25	2012
10.2899	2012-04-03	Regular	Tuesday	8.21429	9.17504	CLT	ATL	4	3	2012
10.7343	2012-05-06	Regular	Sunday	12.6	11.9358	SEA	SFO	5	6	2012
9.99868	2012-03-18	Regular	Sunday	9.55556	7.1556	DEN	LAS	3	18	2012
10.2444	2012-11-02	Regular	Friday	13.6818	10.8776	DTW	LGA	11	2	2012
10.6682	2013-01-29	Regular	Tuesday	14.1429	9.34013	LAS	LAX	1	29	2013
9.86249	2012-12-08	Regular	Saturday	9.58824	8.38197	EWR	ATL	12	8	2012
11.1123	2011-10-05	Regular	Wednesday	14.3571	9.39351	MCO	EWR	10	5	2011
10.6621	2011-10-24	Regular	Monday	13.6923	9.15104	MCO	PHL	10	24	2011
11.2336	2012-03-23	Regular	Friday	10.9444	10.6355	DFW	DEN	3	23	2012
8.84918	2013-02-16	Regular	Saturday	7	6.8388	CLT	ATL	2	16	2013
9.28149	2011-12-03	Regular	Saturday	8.42857	8.07384	ATL	EWR	12	3	2011
12.0765	2012-10-16	Regular	Tuesday	12.8519	9.55029	ATL	MCO	10	16	2012
10.9088	2013-01-18	Regular	Friday	7.07143	4.95308	BOS	EWR	1	18	2013
11.778	2013-02-21	Regular	Thursday	10.8421	9.83341	BOS	ORD	2	21	2013
9.81479	2012-07-03	Regular	Tuesday	11.5833	7.2106	ORD	LAS	7	3	2012
10.042	2012-07-21	Regular	Saturday	10.9545	9.3731	DEN	SFO	7	21	2012
11.5789	2012-12-04	Regular	Tuesday	8.76471	6.28022	ORD	BOS	12	4	2012
10.5548	2012-03-07	Regular	Wednesday	11.3333	8.59845	IAH	LAX	3	7	2012
9.73584	2012-12-01	Regular	Saturday	16.6	12.136	MIA	ATL	12	1	2012
9.35711	2012-11-29	Regular	Thursday	14.25	14.4071	MIA	JFK	11	29	2012
11.0684	2013-02-24	Regular	Sunday	6.875	5.21376	DFW	LAS	2	24	2013
12.4361	2012-06-06	Regular	Wednesday	14.5556	10.5259	ORD	MSP	6	6	2012
9.35711	2012-01-07	Regular	Saturday	9.38095	6.68189	ATL	DEN	1	7	2012
10.7578	2011-10-07	Regular	Friday	9.27778	6.53322	MSP	ATL	10	7	2011
12.1581	2011-10-17	Regular	Monday	12.2083	8.33525	BOS	SFO	10	17	2011
7.89651	2011-11-25	Regular	Friday	9.125	7.00357	CLT	ATL	11	25	2011
11.9394	2011-11-30	Regular	Wednesday	9.84211	8.40809	ATL	DFW	11	30	2011
11.9913	2012-11-28	Regular	Wednesday	8.05882	7.10168	ORD	ATL	11	28	2012
12.9415	2012-05-07	Regular	Monday	13.6364	11.5575	DFW	ORD	5	7	2012
11.2381	2012-09-07	Regular	Friday	18.1316	11.9009	JFK	LAS	9	7	2012
10.3123	2011-12-09	Regular	Friday	13.44	9.66988	DFW	LAS	12	9	2011
13.0125	2011-11-27	Regular	Sunday	17.1351	10.9625	LAX	JFK	11	27	2011
11.5023	2012-09-17	Regular	Monday	14.6923	10.4872	SFO	DFW	9	17	2012
11.0536	2012-02-17	Regular	Friday	10.5714	7.09628	ORD	DEN	2	17	2012
12.6145	2013-01-10	Regular	Thursday	13.5833	10.9739	MCO	ATL	1	10	2013
8.3712	2013-01-01	New Year's Day	Tuesday	11.4118	9.74076	PHL	DFW	1	1	2013
11.2017	2012-12-10	Regular	Monday	8.29412	5.65425	EWR	SFO	12	10	2012
9.79536	2012-07-21	Regular	Saturday	11.0455	7.49271	EWR	ORD	7	21	2012
10.9878	2011-09-25	Regular	Sunday	10.5238	6.87473	MIA	LGA	9	25	2011
10.4751	2011-09-03	Labor Day Weekend	Saturday	11.9583	7.74304	DFW	LAX	9	3	2011
11.7542	2012-02-06	Regular	Monday	11.625	9.1167	ATL	LAX	2	6	2012
11.1646	2012-11-14	Regular	Wednesday	11.3333	10.4656	LGA	MIA	11	14	2012
11.4265	2012-10-09	Regular	Tuesday	15.5517	11.0116	BOS	LAX	10	9	2012
11.605	2013-01-30	Regular	Wednesday	7.21429	5.88582	ORD	PHL	1	30	2013
11.0285	2012-07-20	Regular	Friday	12.125	9.04247	ATL	SFO	7	20	2012
11.6452	2013-01-28	Regular	Monday	7.8125	5.34439	EWR	ATL	1	28	2013
10.3343	2012-01-21	Regular	Saturday	8.9375	7.68955	SFO	SEA	1	21	2012
11.0336	2012-01-05	Regular	Thursday	9.75	9.24842	PHL	ATL	1	5	2012
11.0635	2011-11-30	Regular	Wednesday	9.11765	7.65574	EWR	SFO	11	30	2011
11.841	2012-08-20	Regular	Monday	12.48	8.16047	DEN	DFW	8	20	2012
12.6634	2012-10-25	Regular	Thursday	12.9048	10.592	ORD	MSP	10	25	2012
11.0184	2012-08-15	Regular	Wednesday	8.17647	5.31784	ATL	CLT	8	15	2012
12.4337	2011-10-20	Regular	Thursday	9.85	6.49109	PHL	ATL	10	20	2011
10.2367	2012-07-20	Regular	Friday	16.4375	10.969	JFK	MIA	7	20	2012
10.8598	2012-12-14	Regular	Friday	11.8421	11.2015	ORD	DTW	12	14	2012
12.1079	2012-03-01	Regular	Thursday	11.3636	7.9555	ORD	LAX	3	1	2012
10.4751	2012-09-30	Regular	Sunday	13.8077	9.74892	DEN	LAS	9	30	2012
9.77573	2011-09-28	Regular	Wednesday	12	8.92829	DFW	LAS	9	28	2011
9.10631	2013-01-26	Regular	Saturday	6.5	5.17863	DTW	ORD	1	26	2013
9.51113	2012-11-03	Regular	Saturday	10.0625	9.53218	SEA	DEN	11	3	2012
10.3561	2011-10-31	Regular	Monday	10	8.44358	LGA	CLT	10	31	2011
9.82443	2012-09-06	Regular	Thursday	15.3667	10.1828	JFK	MCO	9	6	2012
10.5286	2012-09-09	Regular	Sunday	13.1538	8.83037	SFO	ATL	9	9	2012
11.1693	2012-10-02	Regular	Tuesday	8.75	6.85565	LGA	CLT	10	2	2012
11.2649	2012-01-17	Regular	Tuesday	6.78571	4.66045	LGA	CLT	1	17	2012
11.7746	2012-12-16	Regular	Sunday	16.3548	12.4219	SFO	LAX	12	16	2012
10.7106	2011-12-29	Regular	Thursday	15.5385	12.5323	LAS	SFO	12	29	2011
8.56979	2013-03-02	Regular	Saturday	7.86667	6.06944	JFK	LAS	3	2	2013
12.8144	2011-10-10	Columbus Day	Monday	11.6667	8.8104	ATL	LGA	10	10	2011
9.89979	2011-12-17	Regular	Saturday	12.1739	9.00834	SEA	DEN	12	17	2011
11.7267	2011-10-16	Regular	Sunday	11.48	8.11439	DFW	LGA	10	16	2011
11.9425	2012-12-13	Regular	Thursday	9.36842	8.1732	BOS	EWR	12	13	2012
11.4905	2012-09-19	Regular	Wednesday	15.1154	12.0874	SEA	LAX	9	19	2012
11.3853	2012-11-12	Regular	Monday	10.0556	7.81004	DFW	PHL	11	12	2012
12.1247	2012-05-28	Memorial Day	Monday	13.04	9.72317	LAX	ORD	5	28	2012
11.3088	2012-11-07	Regular	Wednesday	10.15	6.9606	DEN	PHX	11	7	2012
10.7461	2012-12-06	Regular	Thursday	6.06667	4.36654	DEN	MSP	12	6	2012
8.89721	2013-01-12	Regular	Saturday	11.2105	9.20494	CLT	ATL	1	12	2013
11.6234	2011-10-26	Regular	Wednesday	11.3636	8.15064	DTW	ORD	10	26	2011
10.7636	2013-01-30	Regular	Wednesday	10.7619	7.62827	SEA	LAX	1	30	2013
9.51113	2013-03-05	Regular	Tuesday	4.66667	5.91608	PHL	ATL	3	5	2013
11.1786	2012-02-06	Regular	Monday	13.6667	9.20284	LAS	ORD	2	6	2012
11.8572	2011-11-15	Regular	Tuesday	10.4211	8.58497	ORD	EWR	11	15	2011
11.5178	2012-05-16	Regular	Wednesday	7	4.47214	PHL	BOS	5	16	2012
12.8432	2012-07-23	Regular	Monday	13.6667	11.0628	BOS	ORD	7	23	2012
10.6498	2012-12-27	Regular	Thursday	15.6875	9.71343	MIA	LGA	12	27	2012
10.2367	2011-11-06	Regular	Sunday	8.9375	7.20619	CLT	LGA	11	6	2011
12.3463	2012-11-15	Regular	Thursday	13.5217	13.1214	ORD	ATL	11	15	2012
9.46508	2012-04-21	Regular	Saturday	11	7.87401	ATL	MSP	4	21	2012
10.7284	2012-03-09	Regular	Friday	11.5	8.36975	IAH	LAX	3	9	2012
10.7578	2012-03-25	Regular	Sunday	8.94444	6.08249	ORD	MSP	3	25	2012
9.38164	2013-03-05	Regular	Tuesday	7.61538	6.48766	DFW	SFO	3	5	2013
9.86249	2012-07-04	4th of July	Wednesday	12.6087	9.08415	ATL	DEN	7	4	2012
11.1075	2012-08-19	Regular	Sunday	16.0645	11.0813	SEA	ORD	8	19	2012
11.3347	2012-03-13	Regular	Tuesday	12.3333	9.54926	LAX	DEN	3	13	2012
10.1419	2011-12-18	Regular	Sunday	16.5484	12.2688	MIA	ATL	12	18	2011
10.8763	2011-10-01	Regular	Saturday	13.4074	8.51361	DEN	SFO	10	1	2011
10.4751	2012-08-31	Regular	Friday	12.8333	10.6513	DEN	LAS	8	31	2012
11.8572	2011-10-10	Columbus Day	Monday	12.2083	9.39463	ATL	LAX	10	10	2011
